2019-09-07 00:00:01,031 INFO 3236 [egg-logrotator] agent logger reload: got log-reload message
2019-09-07 00:04:59,134 INFO 3236 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"F:\\user\\desktop\\Project\\Shopshare\\app\\web\\component","stat":{"dev":47644930,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":4785074604082846,"size":0,"atimeMs":1567785899132.773,"mtimeMs":1567785899129.7947,"ctimeMs":1567785899129.7947,"birthtimeMs":1567778187604.6772,"atime":"2019-09-06T16:04:59.133Z","mtime":"2019-09-06T16:04:59.130Z","ctime":"2019-09-06T16:04:59.130Z","birthtime":"2019-09-06T13:56:27.605Z"},"remove":false,"isDirectory":true,"isFile":false}
2019-09-07 00:04:59,420 INFO 3236 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"F:\\user\\desktop\\Project\\Shopshare\\config\\manifest.json","stat":{"dev":47644930,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2814749767149116,"size":733,"atimeMs":1567785899415.4177,"mtimeMs":1567785899415.4177,"ctimeMs":1567785899415.4177,"birthtimeMs":1567780499576.4924,"atime":"2019-09-06T16:04:59.415Z","mtime":"2019-09-06T16:04:59.415Z","ctime":"2019-09-06T16:04:59.415Z","birthtime":"2019-09-06T14:34:59.576Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-09-07 00:04:59,423 INFO 3236 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"F:\\user\\desktop\\Project\\Shopshare\\config\\manifest.json","stat":{"dev":47644930,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2814749767149116,"size":733,"atimeMs":1567785899417.4163,"mtimeMs":1567785899417.4163,"ctimeMs":1567785899417.4163,"birthtimeMs":1567780499576.4924,"atime":"2019-09-06T16:04:59.417Z","mtime":"2019-09-06T16:04:59.417Z","ctime":"2019-09-06T16:04:59.417Z","birthtime":"2019-09-06T14:34:59.576Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-09-07 00:04:59,424 INFO 3236 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"F:\\user\\desktop\\Project\\Shopshare\\app\\web\\app\\shop42284557\\page","stat":{"dev":47644930,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":3659174697240238,"size":0,"atimeMs":1567785899421.423,"mtimeMs":1567782250849.034,"ctimeMs":1567782250849.034,"birthtimeMs":1567778356851.5908,"atime":"2019-09-06T16:04:59.421Z","mtime":"2019-09-06T15:04:10.849Z","ctime":"2019-09-06T15:04:10.849Z","birthtime":"2019-09-06T13:59:16.852Z"},"remove":false,"isDirectory":true,"isFile":false}
2019-09-07 00:05:04,697 INFO 3236 [egg-watcher] Recieved a change event from eventSource: {"event":"rename","path":"F:\\user\\desktop\\Project\\Shopshare\\app\\web\\component\\Grid\\main.vue","stat":{"dev":47644930,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":3096224743862232,"size":0,"atimeMs":1567785904691.8306,"mtimeMs":1567785904691.8306,"ctimeMs":1567785904691.8306,"birthtimeMs":1567785904691.8306,"atime":"2019-09-06T16:05:04.692Z","mtime":"2019-09-06T16:05:04.692Z","ctime":"2019-09-06T16:05:04.692Z","birthtime":"2019-09-06T16:05:04.692Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-09-07 00:05:04,699 INFO 3236 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"F:\\user\\desktop\\Project\\Shopshare\\app\\web\\component\\Grid","stat":{"dev":47644930,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":3377699720572887,"size":0,"atimeMs":1567785904697.8333,"mtimeMs":1567785904691.8306,"ctimeMs":1567785904691.8306,"birthtimeMs":1567785899129.7947,"atime":"2019-09-06T16:05:04.698Z","mtime":"2019-09-06T16:05:04.692Z","ctime":"2019-09-06T16:05:04.692Z","birthtime":"2019-09-06T16:04:59.130Z"},"remove":false,"isDirectory":true,"isFile":false}
2019-09-07 00:05:04,993 INFO 3236 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"F:\\user\\desktop\\Project\\Shopshare\\config\\manifest.json","stat":{"dev":47644930,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2814749767149116,"size":733,"atimeMs":1567785904991.879,"mtimeMs":1567785904991.879,"ctimeMs":1567785904991.879,"birthtimeMs":1567780499576.4924,"atime":"2019-09-06T16:05:04.992Z","mtime":"2019-09-06T16:05:04.992Z","ctime":"2019-09-06T16:05:04.992Z","birthtime":"2019-09-06T14:34:59.576Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-09-07 00:05:04,995 INFO 3236 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"F:\\user\\desktop\\Project\\Shopshare\\config\\manifest.json","stat":{"dev":47644930,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2814749767149116,"size":733,"atimeMs":1567785904991.879,"mtimeMs":1567785904991.879,"ctimeMs":1567785904991.879,"birthtimeMs":1567780499576.4924,"atime":"2019-09-06T16:05:04.992Z","mtime":"2019-09-06T16:05:04.992Z","ctime":"2019-09-06T16:05:04.992Z","birthtime":"2019-09-06T14:34:59.576Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-09-07 00:09:09,175 INFO 3236 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"F:\\user\\desktop\\Project\\Shopshare\\app\\web\\component\\Grid\\main.vue","stat":{"dev":47644930,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":3096224743862232,"size":439,"atimeMs":1567786148842.59,"mtimeMs":1567786148842.59,"ctimeMs":1567786148842.59,"birthtimeMs":1567785904691.8306,"atime":"2019-09-06T16:09:08.843Z","mtime":"2019-09-06T16:09:08.843Z","ctime":"2019-09-06T16:09:08.843Z","birthtime":"2019-09-06T16:05:04.692Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-09-07 00:09:09,176 INFO 3236 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"F:\\user\\desktop\\Project\\Shopshare\\app\\web\\component\\Grid\\main.vue","stat":{"dev":47644930,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":3096224743862232,"size":439,"atimeMs":1567786148842.59,"mtimeMs":1567786148842.59,"ctimeMs":1567786148842.59,"birthtimeMs":1567785904691.8306,"atime":"2019-09-06T16:09:08.843Z","mtime":"2019-09-06T16:09:08.843Z","ctime":"2019-09-06T16:09:08.843Z","birthtime":"2019-09-06T16:05:04.692Z"},"remove":false,"isDirectory":false,"isFile":true}
